0.050594,0.027383,0.021298,0.027530,-0.013563,-0.009698
0.027383,0.000183,0.060143,0.021157,0.012284,0.051631
0.021298,0.060143,0.043619,-0.030008,-0.001257,-0.013448
0.027530,0.021157,-0.030008,0.027212,0.024175,0.013939
-0.013563,0.012284,-0.001257,0.024175,0.028897,0.014102
-0.009698,0.051631,-0.013448,0.013939,0.014102,0.012190
