0.059560,0.006651,0.006339,0.006010,0.008133,0.005562
0.006651,0.115995,0.006084,0.019787,0.033921,0.007081
0.006339,0.006084,0.282829,0.006510,0.007376,0.006927
0.006010,0.019787,0.006510,0.008354,0.013698,0.006982
0.008133,0.033921,0.007376,0.013698,0.168782,0.011700
0.005562,0.007081,0.006927,0.006982,0.011700,0.008520
